t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1743185384,451000,7.604616,3.972022,2.541307,0.486414,3.908546,4.145766,4.626154,5.482690,6.338373,7.328496,4775.833664,4770.648006,4726.822844,4716.258728,calls/second,milliseconds
1743185385,456111,6.278195,3.916760,2.926147,0.323016,3.903666,4.110576,4.462748,4.624992,4.791641,5.202202,4779.200257,4781.038393,4729.695128,4717.280007,calls/second,milliseconds
1743185386,461159,6.270367,3.964749,2.158071,0.354569,3.949483,4.163224,4.557701,4.744084,4.988408,5.880303,4781.851673,4781.038393,4729.695128,4717.280007,calls/second,milliseconds
1743185387,466192,6.444042,3.994872,2.718824,0.369117,3.962170,4.190100,4.626568,4.910573,5.118225,5.970685,4784.142318,4781.038393,4729.695128,4717.280007,calls/second,milliseconds
1743185388,471155,7.002029,4.043113,2.614248,0.442396,3.991973,4.227341,4.776007,5.313640,5.849803,6.726185,4785.756291,4781.038393,4729.695128,4717.280007,calls/second,milliseconds
1743185389,476268,6.028575,3.925907,2.321906,0.321959,3.919391,4.123075,4.448463,4.628906,4.798217,5.412104,4788.791057,4781.038393,4729.695128,4717.280007,calls/second,milliseconds
1743185390,480982,10.473270,4.254703,2.825363,0.761310,4.062192,4.415460,5.734011,6.556377,7.154926,10.046441,4787.856254,4795.187462,4733.468676,4718.613632,calls/second,milliseconds
1743185391,486027,8.014465,3.984294,2.831075,0.467086,3.931495,4.163602,4.700186,5.082983,5.829797,7.570675,4790.124476,4795.187462,4733.468676,4718.613632,calls/second,milliseconds
1743185392,491008,8.806680,4.028582,2.966778,0.507133,3.967370,4.206513,4.662788,5.091417,5.910441,8.232756,4791.776263,4795.187462,4733.468676,4718.613632,calls/second,milliseconds
1743185393,495998,8.588341,4.023556,2.541645,0.516337,3.946091,4.198199,4.872445,5.634353,6.158151,8.047812,4793.455841,4795.187462,4733.468676,4718.613632,calls/second,milliseconds
1743185394,501077,6.898154,3.949479,2.514206,0.348273,3.948407,4.150414,4.476184,4.657583,4.836386,6.187433,4795.969014,4795.187462,4733.468676,4718.613632,calls/second,milliseconds
1743185395,506221,5.762399,3.903408,2.542408,0.325719,3.890682,4.092332,4.467474,4.661222,4.805054,5.171344,4799.032151,4812.059093,4737.976528,4720.206905,calls/second,milliseconds
1743185396,511299,7.111941,3.956034,2.944397,0.344784,3.928917,4.159140,4.534508,4.731843,4.943164,5.751053,4801.411084,4812.059093,4737.976528,4720.206905,calls/second,milliseconds
1743185397,516408,5.892980,3.929917,2.500175,0.360282,3.896715,4.127308,4.575364,4.803480,4.986945,5.735366,4804.036378,4812.059093,4737.976528,4720.206905,calls/second,milliseconds
1743185398,521452,7.666595,3.979375,2.608514,0.487073,3.904425,4.137387,4.771620,5.511208,6.097548,7.112894,4806.047576,4812.059093,4737.976528,4720.206905,calls/second,milliseconds
1743185399,526559,6.266717,3.934892,2.063557,0.343115,3.915750,4.126791,4.521734,4.738576,4.901466,5.871623,4808.547542,4812.059093,4737.976528,4720.206905,calls/second,milliseconds
1743185400,531324,12.178565,4.212878,2.867781,0.785905,4.012392,4.353626,5.646964,6.573533,7.578372,10.336189,4807.970950,4827.022054,4742.294172,4721.752569,calls/second,milliseconds
1743185401,536223,8.118638,4.100511,2.555639,0.483133,4.054318,4.317386,4.830886,5.323185,5.763892,7.713442,4808.548285,4827.022054,4742.294172,4721.752569,calls/second,milliseconds
1743185402,541138,8.967276,4.086621,2.541283,0.550496,4.012204,4.248658,4.784097,5.839270,6.748971,8.359415,4809.262079,4827.022054,4742.294172,4721.752569,calls/second,milliseconds
1743185403,546002,8.446464,4.124830,2.699429,0.536730,4.036535,4.314330,4.979415,5.748735,6.450429,7.902061,4809.556991,4827.022054,4742.294172,4721.752569,calls/second,milliseconds
1743185404,551118,5.389296,3.925168,2.599483,0.326573,3.916241,4.127196,4.467929,4.683232,4.828214,5.227827,4812.018797,4827.022054,4742.294172,4721.752569,calls/second,milliseconds
1743185405,556217,5.336038,3.936605,2.810826,0.327559,3.920540,4.128848,4.511333,4.704313,4.837804,5.211332,4814.305649,4837.366543,4745.833030,4723.052551,calls/second,milliseconds
1743185406,561250,7.246172,3.988826,3.011370,0.378582,3.958099,4.177743,4.628156,4.929179,5.219192,6.102714,4815.966288,4837.366543,4745.833030,4723.052551,calls/second,milliseconds
1743185407,566299,9.461254,3.979596,2.542422,0.480870,3.925286,4.143454,4.611960,5.336595,6.228492,7.799729,4817.731114,4837.366543,4745.833030,4723.052551,calls/second,milliseconds
1743185408,571249,6.076759,4.055550,2.371796,0.369491,4.028399,4.283158,4.710945,4.903922,5.029020,5.531538,4818.666679,4837.366543,4745.833030,4723.052551,calls/second,milliseconds
1743185409,576231,5.702374,4.029180,2.981784,0.353688,4.003056,4.250092,4.643615,4.833575,4.990013,5.555397,4819.812364,4837.366543,4745.833030,4723.052551,calls/second,milliseconds
1743185410,581068,8.559859,4.141028,2.387177,0.687344,3.981475,4.280060,5.458903,6.521502,7.188823,8.203263,4819.862169,4846.308253,4749.194391,4724.305442,calls/second,milliseconds
1743185411,585832,11.260720,4.220995,2.771985,0.765125,4.058493,4.392404,5.294575,6.918458,7.902957,10.142644,4819.156595,4846.308253,4749.194391,4724.305442,calls/second,milliseconds
1743185412,590833,9.358225,4.015673,2.948014,0.575786,3.937036,4.166850,4.709773,5.715150,6.740632,9.140986,4820.443762,4846.308253,4749.194391,4724.305442,calls/second,milliseconds
1743185413,596084,5.919435,3.830411,2.424024,0.369713,3.798375,4.030258,4.502025,4.740380,4.929049,5.492747,4823.685443,4846.308253,4749.194391,4724.305442,calls/second,milliseconds
1743185414,601160,7.248749,3.955420,2.578854,0.378920,3.929271,4.154196,4.574074,4.813144,5.027548,6.672302,4825.513599,4846.308253,4749.194391,4724.305442,calls/second,milliseconds
1743185415,606249,6.172076,3.942840,2.591434,0.341263,3.926625,4.135481,4.517116,4.708565,4.934870,5.648455,4827.426573,4859.524251,4753.531574,4725.897098,calls/second,milliseconds
1743185416,611181,5.927628,4.060058,3.038835,0.383875,4.023623,4.295612,4.733478,4.943281,5.086289,5.675254,4828.185275,4859.524251,4753.531574,4725.897098,calls/second,milliseconds
1743185417,616207,5.959869,4.002322,2.639016,0.359322,3.981850,4.226062,4.613280,4.802372,4.958705,5.489531,4829.503120,4859.524251,4753.531574,4725.897098,calls/second,milliseconds
1743185418,621145,7.178535,4.055457,2.563901,0.510204,3.977668,4.246900,4.840377,5.729177,6.206215,6.980321,4830.229026,4859.524251,4753.531574,4725.897098,calls/second,milliseconds
1743185419,626209,8.073932,3.958940,2.278502,0.462886,3.914467,4.124854,4.553548,4.944472,5.793159,7.804803,4831.875314,4859.524251,4753.531574,4725.897098,calls/second,milliseconds
1743185420,631040,10.071848,4.157264,2.553817,0.693235,3.995331,4.305331,5.554792,6.029530,6.693168,9.556278,4831.666859,4865.431030,4756.504538,4727.046696,calls/second,milliseconds
1743185421,636029,8.027064,4.024585,2.200533,0.452865,3.977310,4.219334,4.740885,5.129204,5.429357,7.520948,4832.664623,4865.431030,4756.504538,4727.046696,calls/second,milliseconds
1743185422,640919,10.427290,4.103675,2.756718,0.597697,4.012573,4.278330,4.916066,5.679774,6.493012,9.925837,4832.940441,4865.431030,4756.504538,4727.046696,calls/second,milliseconds
1743185423,645919,7.496220,4.015238,2.521755,0.465836,3.946968,4.184808,4.792265,5.424241,6.037432,7.001938,4834.028574,4865.431030,4756.504538,4727.046696,calls/second,milliseconds
1743185424,651042,5.450618,3.920303,2.794780,0.325611,3.902430,4.108809,4.493787,4.667228,4.805423,5.165031,4835.985568,4865.431030,4756.504538,4727.046696,calls/second,milliseconds
1743185425,656130,5.716518,3.945392,2.947612,0.332315,3.925032,4.138570,4.519815,4.702492,4.840284,5.308716,4837.677996,4875.934713,4760.476272,4728.541170,calls/second,milliseconds
1743185426,661121,8.285193,4.026072,2.233464,0.434347,3.979897,4.206924,4.718397,5.088697,5.676673,7.328377,4838.579047,4875.934713,4760.476272,4728.541170,calls/second,milliseconds
1743185427,666127,7.014746,4.013174,2.485149,0.461803,3.960440,4.189406,4.717476,5.392863,6.155003,6.910891,4839.613631,4875.934713,4760.476272,4728.541170,calls/second,milliseconds
1743185428,671212,5.756964,3.951837,2.597998,0.339169,3.920751,4.143554,4.579545,4.771602,4.914671,5.334667,4841.184844,4875.934713,4760.476272,4728.541170,calls/second,milliseconds
1743185429,676229,7.555559,3.993329,2.274169,0.517485,3.907465,4.144859,4.902654,5.670069,6.095736,7.504684,4842.323419,4875.934713,4760.476272,4728.541170,calls/second,milliseconds
1743185430,681133,10.884925,4.098486,2.805352,0.717533,3.952418,4.222153,5.341880,6.555345,7.194720,9.879555,4842.550959,4883.439767,4763.936089,4729.877780,calls/second,milliseconds
1743185431,686186,7.402243,3.975091,2.319474,0.414557,3.938741,4.160350,4.600895,4.924383,5.367501,7.123725,4843.856902,4883.439767,4763.936089,4729.877780,calls/second,milliseconds
1743185432,691144,11.620931,4.044245,2.403147,0.698775,3.915807,4.135752,5.264324,6.346437,6.836274,10.647104,4844.539662,4883.439767,4763.936089,4729.877780,calls/second,milliseconds
1743185433,695831,12.257603,4.283948,2.644784,0.714484,4.124966,4.532448,5.447951,6.033633,6.969820,11.074310,4843.292599,4883.439767,4763.936089,4729.877780,calls/second,milliseconds
1743185434,700832,7.727526,4.013735,2.967216,0.495455,3.938622,4.172363,4.751580,5.798810,6.235348,7.142222,4844.199143,4883.439767,4763.936089,4729.877780,calls/second,milliseconds
1743185435,705951,5.868506,3.920618,2.587286,0.312463,3.914335,4.113257,4.468850,4.617684,4.715810,5.033323,4845.934095,4887.562295,4766.763527,4731.014189,calls/second,milliseconds
1743185436,711081,7.748120,3.926676,2.947282,0.374892,3.884325,4.114762,4.527241,4.830834,5.137280,7.143285,4847.605730,4887.562295,4766.763527,4731.014189,calls/second,milliseconds
1743185437,716247,5.225349,3.871595,2.795635,0.310221,3.864948,4.062950,4.393495,4.568985,4.682013,5.070917,4849.723980,4887.562295,4766.763527,4731.014189,calls/second,milliseconds
1743185438,721403,7.023796,3.900949,2.703555,0.369639,3.872105,4.101474,4.524979,4.756843,4.919053,6.363542,4851.592494,4887.562295,4766.763527,4731.014189,calls/second,milliseconds
1743185439,726012,10.377886,4.339086,3.021325,0.964967,4.041601,4.513209,6.079317,7.340992,8.535941,10.114392,4849.889426,4887.562295,4766.763527,4731.014189,calls/second,milliseconds
1743185440,730624,12.093370,4.345739,2.776022,0.969716,4.065574,4.490146,6.116689,7.323128,8.808582,10.569448,4848.208022,4894.601402,4770.215290,4732.369231,calls/second,milliseconds
1743185441,735682,8.450851,3.971443,2.794163,0.448614,3.929015,4.177297,4.628159,4.902023,5.426680,7.810792,4849.422648,4894.601402,4770.215290,4732.369231,calls/second,milliseconds
1743185443,740676,9.449000,4.016320,2.607699,0.543054,3.939285,4.180604,4.714180,5.686005,6.415701,8.919938,4850.227337,4894.601402,4770.215290,4732.369231,calls/second,milliseconds
1743185444,745735,7.217182,3.970772,2.747237,0.437014,3.912047,4.136680,4.633367,5.279146,5.855292,6.761459,4851.418389,4894.601402,4770.215290,4732.369231,calls/second,milliseconds
1743185445,750880,5.999634,3.903054,2.558039,0.339735,3.884570,4.101928,4.475165,4.636116,4.801026,5.663406,4853.152284,4894.601402,4770.215290,4732.369231,calls/second,milliseconds
1743185446,755866,6.617726,4.025673,2.918137,0.389905,3.984231,4.243341,4.727625,4.993712,5.201263,5.803551,4853.859396,4902.005177,4773.801732,4733.781032,calls/second,milliseconds
1743185447,760848,8.624223,4.030632,2.778310,0.569083,3.947257,4.205049,4.930487,5.891251,6.598636,8.030459,4854.514701,4902.005177,4773.801732,4733.781032,calls/second,milliseconds
1743185448,766132,5.550842,3.801412,2.606200,0.328723,3.788601,4.008730,4.380781,4.532899,4.650275,5.094288,4857.063586,4902.005177,4773.801732,4733.781032,calls/second,milliseconds
1743185449,771225,5.673357,3.940236,2.768110,0.340022,3.911153,4.129808,4.547844,4.746850,4.909885,5.256059,4858.409137,4902.005177,4773.801732,4733.781032,calls/second,milliseconds
1743185450,776055,8.388260,4.152397,2.582238,0.678007,3.973241,4.281007,5.650612,6.137553,6.655248,8.036803,4858.077973,4902.005177,4773.801732,4733.781032,calls/second,milliseconds
1743185451,780982,11.258450,4.077554,3.002194,0.722863,3.951041,4.188922,4.903649,6.748555,7.639743,10.312527,4858.334391,4907.681609,4777.094190,4735.106342,calls/second,milliseconds
1743185452,785978,7.900682,4.015088,2.011633,0.424413,3.973424,4.209664,4.680553,4.941614,5.275538,7.551925,4859.059746,4907.681609,4777.094190,4735.106342,calls/second,milliseconds
1743185453,790966,10.768470,4.024605,2.328483,0.596055,3.937083,4.177463,4.735724,5.566477,6.604454,10.116064,4859.712931,4907.681609,4777.094190,4735.106342,calls/second,milliseconds
1743185454,796040,6.742517,3.959414,2.447563,0.334660,3.945642,4.160186,4.514224,4.674061,4.814974,5.768929,4860.863173,4907.681609,4777.094190,4735.106342,calls/second,milliseconds
1743185455,800988,7.838181,4.055023,2.761006,0.512102,3.990715,4.216445,4.780943,5.604121,6.482504,7.697074,4861.254478,4907.681609,4777.094190,4735.106342,calls/second,milliseconds
1743185456,806049,5.911574,3.969320,2.272824,0.347154,3.950220,4.179155,4.548713,4.731942,4.878384,5.739309,4862.300461,4914.647211,4780.692550,4736.545084,calls/second,milliseconds
1743185457,811116,7.871153,3.945393,2.622200,0.389915,3.915210,4.149173,4.600957,4.832163,5.028491,7.197083,4863.498232,4914.647211,4780.692550,4736.545084,calls/second,milliseconds
1743185458,816077,10.389714,4.034380,2.773742,0.673541,3.918174,4.175069,4.930410,6.675345,7.650665,8.846405,4864.032195,4914.647211,4780.692550,4736.545084,calls/second,milliseconds
1743185459,821248,10.269993,3.871249,1.181820,0.476649,3.825327,4.060465,4.521607,4.799701,5.059945,9.463130,4865.806814,4914.647211,4780.692550,4736.545084,calls/second,milliseconds
1743185460,826206,9.297024,4.036063,2.341477,0.750499,3.839535,4.143952,5.597749,6.179695,6.968516,9.067623,4866.300752,4914.647211,4780.692550,4736.545084,calls/second,milliseconds
1743185461,831318,7.921901,3.920711,2.611011,0.414745,3.884514,4.103467,4.558382,4.852854,5.173934,7.547291,4867.628339,4924.589911,4784.961997,4738.220730,calls/second,milliseconds
1743185462,836552,5.945073,3.820374,2.588324,0.328863,3.793239,3.993040,4.396266,4.614935,4.847929,5.424102,4869.716822,4924.589911,4784.961997,4738.220730,calls/second,milliseconds
1743185463,841681,7.515985,3.913793,2.176448,0.470267,3.851699,4.079834,4.660037,5.255079,5.898114,7.214347,4871.060803,4924.589911,4784.961997,4738.220730,calls/second,milliseconds
1743185464,846927,7.950330,3.822423,2.459740,0.454028,3.765352,4.011479,4.522415,5.033192,5.528995,7.499577,4873.110987,4924.589911,4784.961997,4738.220730,calls/second,milliseconds
1743185465,852193,6.013427,3.807771,2.607429,0.300232,3.794769,3.986568,4.323065,4.485698,4.615767,5.157971,4875.241167,4924.589911,4784.961997,4738.220730,calls/second,milliseconds
1743185466,857435,7.171499,3.830968,2.677860,0.380283,3.792733,4.013738,4.428757,4.807569,5.146208,6.332617,4877.163651,4945.267232,4791.544292,4740.685983,calls/second,milliseconds
1743185467,862712,7.130048,3.792741,1.913111,0.355031,3.782828,3.989361,4.359793,4.542583,4.709859,6.740763,4879.387521,4945.267232,4791.544292,4740.685983,calls/second,milliseconds
1743185468,867917,7.104807,3.856879,2.876047,0.423215,3.800709,4.015535,4.528186,5.032065,5.610678,6.725832,4881.091578,4945.267232,4791.544292,4740.685983,calls/second,milliseconds
1743185469,873099,5.435791,3.867837,2.665346,0.337650,3.849163,4.061256,4.468534,4.676993,4.808516,5.109770,4882.677822,4945.267232,4791.544292,4740.685983,calls/second,milliseconds
1743185470,878060,10.271981,4.046767,2.874932,0.706306,3.881034,4.229387,5.259282,5.940970,6.888443,9.672789,4882.997998,4945.267232,4791.544292,4740.685983,calls/second,milliseconds
1743185471,883230,7.464476,3.881705,2.576265,0.455656,3.829165,4.063767,4.565230,5.018125,5.661258,7.290051,4884.462134,4961.492841,4797.439292,4742.943673,calls/second,milliseconds
1743185472,888464,8.451384,3.833043,2.804994,0.418842,3.797498,3.992216,4.359582,4.618088,4.937680,8.091750,4886.253819,4961.492841,4797.439292,4742.943673,calls/second,milliseconds
1743185473,893631,7.112439,3.891867,2.795235,0.445216,3.824323,4.050719,4.603037,5.454295,5.810319,6.278723,4887.618999,4961.492841,4797.439292,4742.943673,calls/second,milliseconds
1743185474,898748,6.960644,3.918341,2.750620,0.398410,3.865220,4.107792,4.664434,4.964457,5.172470,5.968562,4888.738395,4961.492841,4797.439292,4742.943673,calls/second,milliseconds
1743185475,903887,5.869368,3.911671,2.250783,0.343911,3.896088,4.107628,4.511037,4.729458,4.886589,5.336973,4889.946514,4961.492841,4797.439292,4742.943673,calls/second,milliseconds
1743185476,908513,9.874425,4.326739,2.754797,0.806825,4.105910,4.584449,5.916715,6.816412,7.352319,9.409550,4888.464060,4974.342276,4802.807115,4745.044811,calls/second,milliseconds
1743185477,913431,9.260020,4.089831,2.578512,0.663017,3.952594,4.254380,5.345432,6.018029,6.855680,8.880570,4888.453154,4974.342276,4802.807115,4745.044811,calls/second,milliseconds
1743185478,918675,6.903462,3.811689,1.830238,0.372555,3.791286,4.002792,4.394916,4.688536,5.036870,6.152347,4890.315598,4974.342276,4802.807115,4745.044811,calls/second,milliseconds
1743185479,923947,5.601731,3.797277,2.712907,0.333003,3.762744,3.986847,4.402519,4.628350,4.793943,5.502545,4892.305218,4974.342276,4802.807115,4745.044811,calls/second,milliseconds
1743185480,928917,9.540659,4.034498,2.905655,0.719949,3.854965,4.184243,5.369858,6.170441,7.178615,9.390933,4892.633277,4974.342276,4802.807115,4745.044811,calls/second,milliseconds
1743185481,934105,7.706672,3.853235,2.373286,0.380210,3.822659,4.014954,4.394152,4.626536,4.849340,7.624125,4894.152321,4977.353221,4806.264769,4746.523783,calls/second,milliseconds
1743185482,939211,8.695730,3.919993,2.481525,0.534694,3.841724,4.049046,4.618980,5.703079,6.591421,7.875528,4895.225381,4977.353221,4806.264769,4746.523783,calls/second,milliseconds
1743185483,944393,6.580178,3.858398,2.099554,0.385295,3.812154,4.040277,4.458545,4.799798,5.318031,6.458739,4896.683940,4977.353221,4806.264769,4746.523783,calls/second,milliseconds
1743185484,949683,6.129567,3.789846,2.647307,0.325526,3.763560,3.975979,4.351637,4.592821,4.746712,5.325500,4898.615667,4977.353221,4806.264769,4746.523783,calls/second,milliseconds
1743185485,954908,6.106167,3.826675,2.610759,0.344547,3.798345,3.995248,4.393262,4.721666,5.052395,5.651524,4900.263047,4977.353221,4806.264769,4746.523783,calls/second,milliseconds
1743185486,960100,9.643951,3.858954,2.750578,0.351124,3.830679,4.049550,4.426286,4.691485,4.874756,5.796982,4901.699964,4993.923759,4812.518100,4748.950792,calls/second,milliseconds
1743185487,965286,7.686541,3.872651,2.851986,0.451690,3.822286,4.030873,4.531603,5.270729,5.688535,7.156892,4903.025848,4993.923759,4812.518100,4748.950792,calls/second,milliseconds
1743185488,970544,5.253373,3.820290,2.249246,0.301829,3.811693,4.009849,4.334789,4.508471,4.584535,5.072023,4904.674398,4993.923759,4812.518100,4748.950792,calls/second,milliseconds
1743185489,975879,6.187734,3.751902,1.822510,0.351045,3.745981,3.964015,4.324720,4.542892,4.687233,5.515806,4906.797387,4993.923759,4812.518100,4748.950792,calls/second,milliseconds
1743185490,980945,10.660865,3.954488,2.553572,0.810394,3.750598,4.075487,5.455042,6.462072,7.557844,9.939613,4907.536342,4993.923759,4812.518100,4748.950792,calls/second,milliseconds
1743185491,986104,7.518596,3.895479,2.713660,0.453392,3.835745,4.058382,4.559076,5.398547,5.834461,7.187528,4908.629682,5009.888989,4818.816830,4751.414216,calls/second,milliseconds
1743185492,991322,10.125146,3.842367,2.440799,0.490936,3.800692,3.998140,4.371506,4.613224,5.199071,9.705494,4910.073714,5009.888989,4818.816830,4751.414216,calls/second,milliseconds
1743185493,996540,6.777733,3.847349,2.588723,0.398289,3.807824,4.019732,4.457750,4.977138,5.485195,6.226791,4911.477310,5009.888989,4818.816830,4751.414216,calls/second,milliseconds
1743185494,1001731,5.723620,3.868355,2.629458,0.327762,3.846758,4.058900,4.433607,4.610461,4.758532,5.492238,4912.713506,5009.888989,4818.816830,4751.414216,calls/second,milliseconds
1743185495,1006945,5.547613,3.851159,2.253798,0.303849,3.842502,4.048716,4.370431,4.502031,4.586440,4.907706,4914.064689,5009.888989,4818.816830,4751.414216,calls/second,milliseconds
1743185496,1012213,6.122608,3.802365,2.029006,0.347993,3.782371,4.004936,4.386575,4.571579,4.715441,5.691562,4915.677223,5022.770714,4824.637906,4753.738785,calls/second,milliseconds
1743185497,1017387,10.003710,3.871335,2.541646,0.669015,3.740281,3.991929,5.129283,6.216010,6.841866,8.406471,4916.896162,5022.770714,4824.637906,4753.738785,calls/second,milliseconds
1743185498,1022711,6.079774,3.755817,1.192314,0.364214,3.736881,3.979589,4.378786,4.549410,4.656859,5.219742,4918.826955,5022.770714,4824.637906,4753.738785,calls/second,milliseconds
1743185499,1027719,6.797315,3.994902,2.678750,0.539704,3.878165,4.149832,5.229848,5.579991,5.868017,6.424730,4919.228506,5022.770714,4824.637906,4753.738785,calls/second,milliseconds
1743185500,1032783,9.278266,3.949162,2.693289,0.713106,3.778621,4.063188,5.432027,6.052919,6.617296,9.047110,4919.884796,5022.770714,4824.637906,4753.738785,calls/second,milliseconds
1743185501,1037731,9.255331,4.062491,2.437868,0.655025,3.916712,4.222067,5.298193,5.962761,6.628558,9.000271,4919.897296,5032.959398,4830.018974,4755.935240,calls/second,milliseconds
1743185502,1042879,8.480616,3.906063,2.772095,0.533232,3.827920,4.053367,4.519694,5.656750,6.596391,8.131548,4920.816239,5032.959398,4830.018974,4755.935240,calls/second,milliseconds
1743185503,1047991,7.614112,3.923503,2.676174,0.462152,3.868065,4.120937,4.624494,4.993821,5.706111,7.422964,4921.632050,5032.959398,4830.018974,4755.935240,calls/second,milliseconds
1743185504,1053154,5.680325,3.887905,2.771805,0.366450,3.847441,4.089207,4.564132,4.802125,4.975474,5.413466,4922.640465,5032.959398,4830.018974,4755.935240,calls/second,milliseconds
1743185505,1058404,6.282330,3.813688,2.701067,0.329391,3.796266,4.002694,4.334411,4.529551,4.796265,5.908647,4924.131662,5032.959398,4830.018974,4755.935240,calls/second,milliseconds
1743185506,1063471,11.357767,3.956724,2.644698,0.568438,3.875330,4.110628,4.749321,5.297582,6.035149,10.837165,4924.700685,5038.927331,4834.606985,4757.883517,calls/second,milliseconds
1743185507,1068686,7.719069,3.837566,2.399519,0.351033,3.809396,4.016924,4.419752,4.630305,4.798476,6.937813,4926.014166,5038.927331,4834.606985,4757.883517,calls/second,milliseconds
1743185508,1073881,6.033217,3.856238,2.797965,0.328180,3.839799,4.053919,4.429731,4.601028,4.718284,5.153280,4927.169686,5038.927331,4834.606985,4757.883517,calls/second,milliseconds
1743185509,1079094,6.532677,3.850239,2.130828,0.358930,3.820088,4.045713,4.437433,4.709184,5.003782,5.838880,4928.376002,5038.927331,4834.606985,4757.883517,calls/second,milliseconds
1743185510,1084031,8.912731,4.056818,1.888239,0.711270,3.881965,4.139454,5.547515,6.352801,7.130448,8.301221,4928.354058,5038.927331,4834.606985,4757.883517,calls/second,milliseconds
1743185511,1089113,7.016691,3.963673,2.012959,0.524341,3.878037,4.142934,4.862792,5.714110,6.175279,6.800917,4928.886230,5044.657961,4839.168748,4759.837619,calls/second,milliseconds
1743185512,1094333,9.258867,3.853211,2.336228,0.473892,3.808321,4.016491,4.377697,4.694503,5.168529,9.055388,4930.069655,5044.657961,4839.168748,4759.837619,calls/second,milliseconds
1743185513,1099333,11.965174,4.014668,2.539760,0.709089,3.884438,4.135853,4.856534,6.377355,7.395393,10.615544,4930.276843,5044.657961,4839.168748,4759.837619,calls/second,milliseconds
1743185514,1104635,6.154807,3.786310,1.974660,0.343850,3.757978,3.963802,4.372850,4.684423,4.931435,5.488379,4931.826594,5044.657961,4839.168748,4759.837619,calls/second,milliseconds
1743185515,1109929,6.893021,3.788556,2.931912,0.314533,3.769051,3.973346,4.319514,4.493371,4.655984,5.356100,4933.343228,5044.657961,4839.168748,4759.837619,calls/second,milliseconds
1743185516,1115146,5.407403,3.846002,2.485992,0.320262,3.825280,4.049408,4.402347,4.558423,4.675839,5.218940,4934.507973,5053.224565,4844.336088,4762.009151,calls/second,milliseconds
1743185517,1120375,6.821619,3.829166,2.863075,0.346077,3.808220,4.009536,4.362624,4.609947,4.880768,6.472311,4935.749095,5053.224565,4844.336088,4762.009151,calls/second,milliseconds
1743185518,1125527,7.215633,3.891310,2.464588,0.453451,3.830870,4.068689,4.651094,5.393065,5.707127,6.296229,4936.614110,5053.224565,4844.336088,4762.009151,calls/second,milliseconds
1743185519,1130802,5.130557,3.806891,2.749191,0.279451,3.799514,3.990464,4.275627,4.413731,4.541487,4.861485,4937.985730,5053.224565,4844.336088,4762.009151,calls/second,milliseconds
1743185520,1135721,10.768647,4.066179,2.398458,0.768834,3.858588,4.191676,5.491820,6.154209,7.068445,10.268518,4937.876827,5060.274684,4849.246123,4764.111034,calls/second,milliseconds
1743185521,1140915,8.122718,3.865051,2.413629,0.436548,3.827647,4.034143,4.387948,4.650474,5.413761,7.823025,4938.891128,5060.274684,4849.246123,4764.111034,calls/second,milliseconds
1743185522,1146155,8.215207,3.830367,2.482518,0.403597,3.796730,4.002643,4.354440,4.699705,5.046053,7.778822,4940.088636,5060.274684,4849.246123,4764.111034,calls/second,milliseconds
1743185523,1151234,7.619355,3.940305,2.691521,0.539369,3.855247,4.101651,4.894663,5.806749,6.231276,7.305867,4940.655307,5060.274684,4849.246123,4764.111034,calls/second,milliseconds
1743185524,1156496,6.145275,3.807637,2.642298,0.330032,3.788701,3.998915,4.353320,4.570063,4.744415,5.833636,4941.958233,5060.274684,4849.246123,4764.111034,calls/second,milliseconds
1743185525,1161754,7.223229,3.822329,2.269089,0.435337,3.763310,3.964046,4.399844,5.249632,5.908369,6.958680,4943.176504,5070.327125,4854.812175,4766.448363,calls/second,milliseconds
1743185526,1167024,5.105753,3.809077,2.790437,0.308744,3.791267,3.996120,4.344984,4.534578,4.662142,4.975640,4944.466207,5070.327125,4854.812175,4766.448363,calls/second,milliseconds
1743185527,1172244,5.263592,3.845159,2.492511,0.317904,3.830336,4.025167,4.402641,4.593939,4.742258,5.090894,4945.533226,5070.327125,4854.812175,4766.448363,calls/second,milliseconds
1743185528,1177315,7.044657,3.959512,2.638659,0.360488,3.936523,4.159803,4.562396,4.746753,4.910478,6.288573,4945.960729,5070.327125,4854.812175,4766.448363,calls/second,milliseconds
1743185529,1182409,7.405467,3.943209,2.231543,0.455185,3.889731,4.129973,4.614251,5.263782,5.919943,6.773773,4946.465407,5070.327125,4854.812175,4766.448363,calls/second,milliseconds
1743185530,1187166,11.202493,4.220309,2.911404,0.777208,4.011769,4.344963,5.819039,6.547852,6.960143,10.568804,4945.576896,5069.389476,4858.180491,4768.066927,calls/second,milliseconds
1743185531,1191539,11.464162,4.577421,3.071197,0.857072,4.415736,4.921207,5.887188,6.735512,8.557810,11.152362,4943.161164,5069.389476,4858.180491,4768.066927,calls/second,milliseconds
1743185532,1195913,8.774580,4.584029,3.046660,0.682502,4.480770,4.882802,5.736231,6.691320,7.264065,8.239444,4940.729894,5069.389476,4858.180491,4768.066927,calls/second,milliseconds
1743185533,1200536,12.933362,4.332129,2.876091,0.542273,4.272983,4.567930,5.076252,5.870713,6.579991,8.238161,4939.392646,5069.389476,4858.180491,4768.066927,calls/second,milliseconds
